acc,gyro,hr,latitude,longitude,city,ritmo,date,userId,weather_temperature
13.9149,9886726,178,41.051162,-8.538406,Aveiro,150.3,2024-12-13 00:33:16,user_0064,29.7
3.5962,1594362,107,40.075503,-8.852773,Braga,89.48,2023-04-06 11:01:22,user_0018,34.3
6.0498,6318653,52,41.425133,-9.409137,Aveiro,180.41,2023-09-28 11:51:51,user_0091,39.1
2.371,9396313,198,40.38988,-6.277829,Setúbal,181.23,2024-02-15 00:07:45,user_0002,16.7
14.888,6400231,72,38.754773,-7.174893,Lisboa,104.85,2023-08-21 22:54:37,user_0001,13.7
13.9123,8151496,186,37.806291,-6.246098,Évora,136.68,2023-12-07 12:35:57,user_0048,7.7
8.1454,5040360,132,41.523237,-6.562913,Évora,144.93,2023-07-15 06:06:13,user_0191,35.0
12.6463,7156065,104,37.417986,-8.342414,Setúbal,126.14,2023-06-30 23:32:19,user_0107,15.2
7.8623,7451062,159,39.614942,-9.116878,Lisboa,187.56,2023-03-12 16:08:24,user_0164,6.7
9.3914,8705398,165,38.47004,-7.803207,Faro,163.56,2023-07-31 20:30:51,user_0191,35.3
1.428,3547480,196,38.257075,-9.408833,Lisboa,154.15,2023-10-08 10:18:18,user_0075,22.8
11.3535,3787415,111,40.129174,-8.990283,Lisboa,132.81,2024-03-25 05:24:46,user_0026,34.3
2.0029,8434320,136,38.056185,-8.706329,Setúbal,71.88,2023-07-01 05:41:43,user_0006,24.4
12.4084,4528268,149,41.481826,-7.236802,Aveiro,75.09,2024-09-23 16:11:14,user_0026,16.0
11.7522,2222494,76,38.93022,-7.766417,Lisboa,101.86,2023-04-27 13:56:17,user_0043,9.5
10.6603,487707,83,40.286877,-8.471774,Porto,89.61,2023-08-28 00:40:32,user_0122,20.3
0.6388,92091,82,40.538779,-7.579787,Faro,193.35,2024-02-26 17:04:36,user_0129,5.9
4.6166,5590938,141,40.314708,-9.074311,Aveiro,117.37,2023-08-17 06:45:55,user_0009,26.1
4.0204,893150,145,41.417001,-6.930592,Coimbra,182.72,2024-07-11 01:53:11,user_0027,20.0
5.466,6506016,197,38.055654,-7.079081,Faro,174.53,2023-12-30 17:36:44,user_0071,10.0
1.4059,8924435,144,37.330273,-8.763891,Viseu,173.76,2024-01-11 17:58:45,user_0117,23.6
14.0607,8042153,87,37.177328,-7.438269,Faro,90.2,2023-12-31 02:16:12,user_0118,33.0
8.3517,9320804,90,41.289221,-7.788771,Braga,122.63,2023-08-14 05:37:45,user_0003,39.1
4.6523,5518358,186,41.766435,-9.293225,Setúbal,104.51,2023-01-17 22:02:55,user_0189,23.5
6.015,8286151,186,38.412633,-8.554277,Faro,195.86,2024-11-21 00:28:43,user_0130,9.5
6.7633,3940063,128,40.36757,-6.101759,Porto,182.74,2024-01-04 23:23:13,user_0124,33.4
9.0489,8810351,177,36.944564,-9.161579,Viseu,94.99,2024-12-06 16:20:59,user_0074,29.4
7.7836,7224589,71,37.843158,-7.778202,Coimbra,103.89,2023-06-07 01:19:49,user_0081,38.4
13.7989,9952090,65,40.346372,-6.612265,Coimbra,134.05,2023-09-15 14:43:19,user_0159,23.7
7.5048,1525068,81,37.229436,-8.477784,Évora,99.0,2023-02-06 21:28:04,user_0065,17.5
14.8832,3337013,191,39.24255,-8.613591,Évora,175.43,2023-12-28 06:32:47,user_0122,38.7
12.7862,7716492,87,40.212916,-6.471304,Leiria,174.69,2024-10-06 02:35:15,user_0146,23.8
3.2068,2135896,147,40.729791,-8.463578,Viseu,161.41,2024-04-22 14:38:09,user_0134,5.6
13.9659,4572530,185,39.16908,-7.284923,Porto,156.5,2023-12-10 12:40:54,user_0102,21.6
1.8339,2416738,70,40.05142,-6.982936,Setúbal,136.62,2024-01-27 18:49:18,user_0042,5.1
12.28,6158382,105,39.597878,-6.8187,Porto,108.6,2024-09-10 10:27:35,user_0111,30.8
5.7713,2332127,95,37.161529,-6.117817,Leiria,177.17,2023-11-11 13:51:16,user_0196,24.8
13.1818,1926252,92,40.614023,-6.769147,Porto,180.24,2024-10-06 04:37:27,user_0104,8.8
13.034,2074278,169,37.76181,-7.266159,Setúbal,66.93,2024-06-15 01:56:28,user_0004,33.5
12.1083,4983926,95,37.059028,-6.455424,Aveiro,115.81,2024-07-11 14:46:13,user_0099,23.8
11.8715,4334165,97,39.15584,-6.420468,Setúbal,63.73,2023-09-25 03:13:20,user_0132,9.0
4.6397,9469309,133,41.228188,-6.191234,Braga,177.53,2023-10-20 10:11:24,user_0065,10.6
1.3057,1278343,80,37.654147,-6.860018,Faro,84.79,2024-02-21 07:20:03,user_0041,33.8
6.1044,3032115,120,36.964288,-8.837247,Coimbra,154.34,2023-05-23 02:21:39,user_0171,17.4
2.6855,690778,57,37.449896,-7.086659,Lisboa,110.03,2024-02-08 20:27:56,user_0183,33.7
10.4548,4044064,179,38.718296,-9.244563,Faro,174.25,2023-02-23 16:16:34,user_0147,7.4
5.2569,8566765,194,39.800859,-8.418926,Viseu,131.36,2024-01-04 02:33:24,user_0149,13.5
14.6366,6634699,101,37.865061,-9.106254,Faro,105.42,2024-07-12 00:21:36,user_0186,31.8
9.6505,2350959,94,40.90982,-6.270195,Évora,105.34,2023-07-24 04:42:22,user_0158,27.5
12.355,9000317,86,40.666486,-8.348236,Évora,105.77,2024-12-23 00:52:08,user_0116,15.7
2.0746,5959322,93,40.379318,-7.075067,Porto,170.4,2024-05-11 16:35:03,user_0135,37.8
12.944,6036207,166,39.337349,-7.557517,Coimbra,159.56,2023-03-28 17:34:08,user_0197,12.4
13.8491,9618567,87,38.726085,-9.134461,Lisboa,104.69,2024-12-12 19:27:03,user_0064,34.7
7.3572,3343867,148,38.777933,-7.591429,Faro,128.63,2023-10-15 13:11:34,user_0002,29.4
9.1332,6362473,173,39.415353,-7.25252,Faro,70.66,2024-08-03 06:35:57,user_0115,9.2
11.4957,2642800,55,37.286573,-6.502841,Coimbra,175.85,2023-09-05 12:46:28,user_0195,24.4
2.7051,8181311,117,40.311527,-9.261709,Viseu,97.23,2024-11-16 10:22:44,user_0128,37.5
7.5882,1658332,150,38.657538,-8.494844,Évora,184.49,2024-07-05 02:59:23,user_0079,26.7
6.0401,4451441,183,38.023794,-7.146041,Setúbal,143.55,2023-05-26 07:29:38,user_0101,23.5
2.281,9738259,62,38.291635,-9.383272,Viseu,139.49,2024-01-07 15:49:35,user_0119,17.8
5.5763,5018768,79,37.801471,-8.807918,Braga,82.78,2024-01-01 01:21:53,user_0074,32.6
1.1158,771279,149,41.40784,-8.756521,Porto,69.73,2023-02-03 01:42:53,user_0009,37.0
0.4846,8076818,51,37.745188,-7.22429,Coimbra,137.37,2023-04-11 00:52:38,user_0023,31.4
2.114,4074999,107,41.314631,-8.527734,Leiria,125.52,2023-09-01 02:52:23,user_0014,30.4
14.4504,663431,85,39.761217,-7.461375,Viseu,76.76,2023-12-12 19:59:51,user_0054,11.7
8.288,8966309,121,41.237255,-6.217815,Faro,176.98,2023-11-30 14:26:22,user_0124,34.2
14.4908,1588404,186,39.270321,-6.802974,Lisboa,118.41,2024-03-18 13:41:03,user_0045,6.4
6.5442,8641123,175,41.538169,-8.36813,Braga,96.46,2024-01-12 07:39:37,user_0016,31.5
4.7461,3892825,126,37.957454,-7.89384,Leiria,170.36,2023-08-28 09:57:41,user_0200,12.4
7.6415,5353374,99,39.673459,-8.817709,Évora,187.83,2024-03-23 12:57:12,user_0102,22.1
6.6487,2871083,81,37.529193,-9.446552,Braga,102.83,2023-04-29 15:02:09,user_0095,29.3
1.6744,8998331,147,39.136101,-8.514968,Lisboa,168.63,2024-12-24 03:35:15,user_0109,31.6
9.6483,4738379,92,39.749518,-8.244011,Coimbra,151.35,2024-06-23 16:52:30,user_0185,36.1
3.319,8671734,174,39.928376,-7.581152,Leiria,198.56,2023-08-07 10:35:08,user_0136,14.9
9.3319,6542224,144,38.727644,-6.290173,Évora,88.56,2023-09-03 13:15:46,user_0025,12.9
9.788,2644046,127,37.281678,-6.277303,Faro,194.5,2024-08-27 15:37:48,user_0169,39.9
2.3652,6403679,103,40.17663,-9.261666,Setúbal,104.14,2024-01-24 14:35:37,user_0062,12.3
1.0141,5814104,96,39.342159,-7.410205,Lisboa,117.67,2024-06-01 09:07:17,user_0077,28.3
11.7333,3763302,63,37.584394,-9.356001,Évora,110.24,2023-08-07 20:19:50,user_0146,38.3
6.951,926097,104,41.57938,-7.296524,Faro,97.58,2024-08-18 11:55:10,user_0050,36.4
0.9666,1983438,112,41.678343,-9.09981,Évora,157.05,2023-09-26 21:37:43,user_0169,20.5
14.9235,5193951,68,41.183031,-6.28223,Faro,142.48,2024-05-06 21:05:16,user_0034,27.3
0.9609,383609,140,41.119342,-6.561248,Faro,102.8,2024-12-16 07:48:48,user_0100,23.5
10.456,3105003,186,37.393356,-9.424082,Braga,78.51,2024-03-02 02:27:41,user_0114,17.1
14.7568,1863082,150,41.867101,-6.840752,Faro,104.43,2024-08-04 15:08:39,user_0081,10.1
3.6638,2510963,86,38.901903,-7.33795,Aveiro,113.37,2024-06-13 11:40:48,user_0012,33.1
2.2195,1753313,156,37.715606,-7.815745,Aveiro,113.29,2024-05-17 06:31:29,user_0077,8.2
1.9086,2386149,141,40.960509,-7.451043,Porto,110.02,2023-01-20 10:51:29,user_0075,26.3
4.6188,3481591,101,38.028654,-7.19395,Lisboa,66.82,2023-12-13 10:49:13,user_0170,25.8
1.6056,5766392,77,39.530877,-6.492845,Porto,124.96,2024-12-06 23:04:42,user_0055,16.7
10.4132,2803005,85,37.54008,-6.890984,Évora,177.07,2024-07-25 12:28:40,user_0092,9.7
1.0281,9674961,165,39.273229,-7.543715,Braga,85.25,2024-07-20 14:21:31,user_0187,33.0
7.6904,2264719,113,39.690707,-6.696307,Aveiro,80.39,2024-02-26 16:09:16,user_0179,21.2
14.9508,5256583,67,39.12962,-6.144462,Coimbra,126.06,2024-06-10 14:55:47,user_0088,30.4
12.2282,3044221,138,37.247434,-8.479381,Viseu,111.88,2024-03-01 23:19:40,user_0181,5.6
9.2668,4126553,127,39.324695,-9.09737,Viseu,138.58,2023-05-05 11:22:16,user_0009,7.6
4.6632,5098227,139,39.244714,-7.013076,Aveiro,192.59,2024-04-04 04:31:20,user_0003,11.2
9.396,1661342,57,38.208101,-6.172772,Porto,166.52,2024-03-28 09:46:16,user_0118,9.0
7.9529,9208201,64,41.508008,-9.1032,Faro,156.19,2024-09-06 01:14:52,user_0136,11.7
6.4486,5645812,56,38.988962,-8.032195,Setúbal,118.23,2023-04-18 21:01:49,user_0187,29.0
2.0476,5218907,66,41.220579,-9.28829,Lisboa,100.23,2024-05-11 22:20:06,user_0030,6.6
13.3104,2916933,135,37.448319,-6.859791,Lisboa,135.64,2023-01-24 01:06:55,user_0067,6.3
6.8018,7710611,167,38.494386,-6.27439,Leiria,183.96,2024-11-23 04:33:16,user_0055,6.1
2.9999,8257668,113,37.781654,-7.80342,Faro,182.74,2023-03-22 05:22:10,user_0162,29.4
5.5796,6273672,61,38.942054,-8.107628,Coimbra,122.37,2023-01-14 19:46:57,user_0123,23.8
6.2705,5573945,105,37.458183,-6.413755,Lisboa,94.47,2023-08-17 23:53:32,user_0043,18.0
12.4303,4886202,150,39.105174,-9.046479,Braga,91.55,2023-04-21 13:04:32,user_0156,28.6
11.0309,9405391,65,38.669354,-6.468613,Coimbra,64.76,2024-05-19 01:33:52,user_0165,24.4
11.5626,3906997,51,38.016575,-8.166772,Faro,177.97,2023-10-27 13:48:43,user_0158,5.3
0.2644,6466751,177,40.110897,-7.598018,Viseu,97.08,2024-07-19 17:30:53,user_0071,34.3
6.3007,785786,141,41.654557,-7.703807,Faro,110.26,2024-11-02 23:31:37,user_0062,17.3
7.272,2427667,154,37.935567,-7.405671,Viseu,173.29,2024-09-29 03:45:58,user_0110,19.0
0.386,5311154,80,40.458954,-6.296781,Aveiro,76.8,2024-06-21 03:52:08,user_0029,32.4
3.9712,6557734,96,40.611904,-6.266168,Braga,124.57,2023-02-15 11:10:05,user_0115,11.5
11.4283,563889,92,39.390603,-6.674096,Évora,77.13,2023-04-11 19:12:18,user_0002,5.4
2.1429,277834,114,41.388342,-8.84875,Setúbal,121.86,2023-06-01 08:37:36,user_0090,36.8
8.0761,5506933,99,41.73195,-8.366044,Viseu,66.6,2023-08-26 06:52:04,user_0105,22.7
3.3065,5585056,50,38.711232,-7.841396,Viseu,132.47,2024-04-28 10:12:48,user_0057,17.2
0.2806,4730654,193,40.155166,-6.421433,Viseu,171.4,2024-01-19 14:21:34,user_0185,33.7
3.6939,3894325,171,40.211063,-7.72906,Setúbal,154.68,2023-08-18 00:56:43,user_0042,5.9
14.6405,5379105,77,38.918178,-6.176719,Viseu,131.28,2023-05-07 10:09:21,user_0049,12.1
12.0429,3244998,135,38.483955,-6.15494,Leiria,176.03,2024-10-27 20:24:55,user_0185,10.4
14.3977,3998585,131,41.568721,-7.464814,Évora,91.89,2023-09-07 21:34:09,user_0199,30.8
7.369,2816112,71,40.849908,-6.516516,Évora,176.31,2023-09-16 15:06:28,user_0018,15.9
1.7351,6900725,90,37.472323,-6.102643,Lisboa,98.69,2024-07-17 13:15:39,user_0198,32.1
8.2646,1732141,125,37.49942,-6.610964,Lisboa,110.75,2024-06-10 06:35:53,user_0027,6.5
6.8702,9224152,196,41.512714,-7.266503,Leiria,77.98,2024-04-14 14:46:31,user_0118,26.3
12.6809,8675237,138,37.307049,-6.626546,Leiria,74.25,2024-05-21 02:50:57,user_0054,16.1
1.5614,6905043,108,40.342107,-9.218973,Viseu,190.5,2024-03-21 08:32:30,user_0152,11.5
7.3748,6134896,118,38.033791,-7.341608,Braga,86.6,2023-05-21 08:28:05,user_0162,33.6
2.3357,1634461,172,37.075927,-8.763825,Aveiro,106.66,2023-06-29 23:00:54,user_0150,19.4
4.9377,2887569,123,37.198188,-9.105384,Leiria,134.08,2024-02-12 09:40:41,user_0063,25.0
11.0866,1746988,56,38.767611,-6.464238,Lisboa,108.7,2023-06-14 03:40:13,user_0164,6.2
7.1927,4896986,150,37.287942,-7.325207,Braga,181.82,2024-12-11 05:23:39,user_0092,32.7
5.7007,1020346,160,39.883196,-8.671942,Setúbal,186.1,2023-08-06 06:12:25,user_0084,15.0
5.9777,1886522,101,40.136273,-8.18494,Coimbra,105.64,2023-07-30 23:21:08,user_0061,29.3
6.9458,5523632,73,38.767343,-6.19086,Aveiro,72.88,2023-06-01 07:30:25,user_0082,31.6
11.7967,3119331,75,40.61439,-6.568581,Leiria,89.42,2024-05-29 15:23:39,user_0042,9.1
13.3921,7301078,174,39.350213,-9.447022,Évora,126.42,2023-08-20 10:33:13,user_0096,15.4
14.3345,4003487,139,39.051143,-6.168677,Lisboa,100.39,2023-09-12 15:01:53,user_0161,30.3
11.8249,834938,171,38.93494,-8.247,Porto,123.49,2024-11-12 14:25:50,user_0074,13.1
4.7996,807400,59,39.055532,-7.135578,Lisboa,166.22,2024-08-03 15:30:06,user_0137,34.7
10.3532,6505134,66,41.739438,-7.0769,Leiria,118.89,2023-07-19 14:58:33,user_0119,15.9
6.6203,6472036,51,40.307035,-6.400273,Coimbra,87.58,2023-03-30 23:14:03,user_0025,19.1
3.8946,3931792,161,38.476049,-6.490793,Viseu,110.12,2024-05-08 22:25:18,user_0141,8.5
12.629,4367207,76,40.569299,-8.542119,Aveiro,164.02,2023-10-05 04:14:31,user_0047,10.2
0.6726,3581877,120,38.551337,-7.311979,Faro,119.37,2024-12-16 12:24:45,user_0122,14.6
13.5363,8043732,167,37.528575,-8.161402,Faro,94.94,2024-08-20 09:58:23,user_0173,6.7
6.976,4297255,58,39.276802,-7.713151,Faro,119.84,2024-11-27 20:44:50,user_0133,11.8
9.5943,4149570,135,40.655119,-7.614093,Faro,123.67,2024-08-10 08:52:09,user_0031,19.3
9.9244,8694353,72,38.7883,-8.152432,Braga,101.49,2023-08-01 00:43:49,user_0159,18.3
13.4373,1779892,122,41.245871,-7.92276,Setúbal,199.4,2023-07-29 23:17:00,user_0098,12.0
9.5864,6363634,76,38.834764,-8.791636,Lisboa,167.47,2024-06-05 07:45:19,user_0199,7.8
9.2476,9597010,142,38.649195,-7.434002,Aveiro,156.94,2023-09-10 20:17:19,user_0169,16.1
1.0931,7252270,130,41.89122,-6.919537,Coimbra,179.68,2023-11-19 22:25:46,user_0115,31.1
7.8243,5518225,133,39.31236,-8.03888,Setúbal,153.3,2023-07-07 04:53:54,user_0174,22.9
2.3375,920243,92,40.926106,-6.175888,Porto,170.74,2023-12-16 17:28:07,user_0052,38.1
11.0878,3421103,56,40.92494,-9.30543,Porto,117.75,2023-05-28 12:13:53,user_0107,9.9
7.7321,3402410,141,41.531847,-7.496854,Aveiro,130.05,2024-01-29 03:53:06,user_0086,12.3
10.2354,9578891,132,37.324475,-7.515757,Lisboa,66.58,2024-11-12 02:34:45,user_0133,14.8
0.7209,8809609,133,38.256101,-9.376593,Aveiro,99.29,2024-05-23 04:55:16,user_0012,5.5
1.3634,2835309,93,40.73874,-8.736461,Viseu,111.52,2023-04-11 05:01:19,user_0021,38.0
10.7732,8400944,89,39.713007,-6.421155,Viseu,147.57,2024-03-25 10:39:41,user_0009,20.6
1.1741,5058211,184,39.698075,-7.648652,Lisboa,124.99,2024-03-04 09:16:13,user_0093,21.9
1.1617,9857812,74,37.731077,-8.016288,Leiria,145.1,2023-06-26 23:51:53,user_0091,10.5
0.2804,7422244,108,38.305765,-8.087312,Lisboa,159.87,2024-05-03 23:29:27,user_0145,35.5
14.3519,2958963,190,39.50667,-6.480253,Coimbra,65.98,2024-01-23 15:50:48,user_0104,29.2
11.0889,3191319,152,38.285907,-8.252094,Leiria,96.16,2024-04-10 16:47:20,user_0152,20.1
5.3634,5042486,135,37.951414,-6.578833,Lisboa,83.93,2023-02-08 07:38:39,user_0155,35.7
4.5184,2979718,161,37.33878,-8.448745,Leiria,86.24,2023-10-29 17:02:23,user_0136,36.7
5.3106,3768553,135,37.67863,-7.692886,Aveiro,130.44,2024-06-07 16:06:47,user_0172,6.7
11.6423,8677980,147,40.744339,-9.011013,Faro,163.6,2023-03-15 09:32:48,user_0062,9.2
9.9544,8403037,111,40.493896,-6.694897,Setúbal,98.19,2024-07-16 15:49:16,user_0029,6.0
2.8594,9521478,57,37.129168,-6.997685,Faro,175.42,2023-01-04 18:46:44,user_0083,25.4
2.6942,8325344,162,37.91642,-7.697684,Coimbra,184.94,2024-02-06 18:10:37,user_0074,12.6
1.5661,7717753,195,39.702277,-9.411936,Viseu,109.07,2024-11-09 05:49:35,user_0152,34.6
9.9385,5426967,109,38.513139,-7.863725,Coimbra,155.39,2023-10-25 01:01:06,user_0034,21.3
11.4892,9263114,109,41.016248,-8.734332,Viseu,76.39,2024-11-13 13:45:44,user_0060,34.3
4.0492,3476808,155,40.824947,-8.094527,Aveiro,164.16,2024-10-03 05:33:40,user_0104,24.4
0.4121,9232418,51,41.357903,-6.58815,Aveiro,83.1,2023-12-15 12:53:53,user_0159,32.9
1.3244,6917571,140,39.714656,-6.883349,Leiria,156.24,2023-05-26 14:28:07,user_0115,18.0
14.5211,8341219,63,38.660382,-8.67736,Braga,119.07,2024-12-04 15:46:26,user_0132,38.1
4.5021,4394203,97,39.930323,-6.151158,Viseu,189.98,2023-08-23 10:51:29,user_0137,28.4
11.5614,4622776,152,37.345683,-6.429084,Aveiro,125.02,2024-04-16 12:07:53,user_0090,25.8
9.4075,8596108,105,36.94793,-7.70251,Braga,64.33,2024-10-24 19:03:19,user_0077,17.3
5.7909,5214802,61,36.985468,-7.697489,Porto,127.29,2023-03-07 07:21:06,user_0121,37.8
3.1647,5556452,104,38.937715,-6.435696,Porto,171.37,2024-02-24 02:48:58,user_0182,16.8
1.9087,6664102,159,38.040388,-7.337108,Leiria,150.59,2024-01-26 15:52:04,user_0001,34.3
9.2637,6865999,53,37.686689,-7.675259,Coimbra,195.28,2024-06-11 21:01:18,user_0189,19.2
11.642,7562635,85,39.97663,-6.952895,Faro,178.06,2024-11-14 18:26:51,user_0073,31.9
9.6942,9479622,180,41.875475,-8.70067,Porto,133.72,2024-10-28 15:47:05,user_0159,36.9
8.0015,4435786,50,37.788766,-6.513517,Leiria,88.91,2023-05-08 19:08:05,user_0088,21.3
0.7251,2862750,66,39.632107,-7.693188,Évora,60.53,2024-10-06 00:55:54,user_0045,23.4
14.5305,7085757,111,37.498638,-7.448102,Braga,197.27,2023-05-09 07:49:05,user_0060,16.6
12.0008,6785932,97,41.571182,-9.194191,Setúbal,191.36,2024-11-02 08:00:06,user_0086,6.9
4.463,4906526,111,38.358776,-8.44767,Évora,98.38,2024-12-28 22:26:59,user_0103,27.8
14.7016,2578305,118,41.291699,-8.0491,Setúbal,149.35,2023-10-17 19:20:41,user_0087,9.2
9.068,1255950,196,38.315382,-8.092708,Viseu,162.09,2023-12-28 15:07:33,user_0119,17.4
8.7781,8277304,152,40.930262,-6.853833,Viseu,140.92,2024-11-14 17:23:06,user_0042,17.2
11.2463,9939139,159,37.946907,-8.540104,Setúbal,178.01,2024-12-03 08:32:30,user_0155,10.3
12.1954,3696458,140,38.363947,-8.880829,Aveiro,70.9,2024-11-07 00:12:55,user_0186,28.3
9.8815,1615270,163,37.862377,-7.519101,Aveiro,185.51,2024-10-02 00:32:25,user_0197,11.1
2.0086,1089100,138,38.221299,-7.408949,Faro,114.88,2023-01-07 18:21:38,user_0081,32.2
5.1402,6445860,105,41.074329,-9.086617,Coimbra,127.3,2024-02-19 14:41:30,user_0162,13.7
13.9284,5925803,127,40.095162,-9.491607,Faro,122.26,2023-03-20 07:54:29,user_0010,15.1
3.4468,4675195,63,38.929398,-6.379993,Leiria,134.38,2024-12-18 14:03:10,user_0123,17.0
5.6453,8131526,74,41.757605,-9.229234,Viseu,143.74,2023-07-27 17:31:12,user_0194,10.3
6.5379,8957541,181,39.224308,-6.447252,Setúbal,159.45,2024-12-23 01:01:21,user_0111,20.2
6.6471,384903,81,41.7488,-8.142669,Braga,133.49,2024-02-01 14:37:28,user_0025,7.8
9.2328,7609420,131,37.882935,-7.27961,Braga,155.87,2023-12-27 13:20:44,user_0003,19.9
14.1518,9170216,127,41.423192,-8.86891,Lisboa,107.36,2024-11-16 03:34:47,user_0162,16.9
3.6863,9554634,155,36.969111,-6.698682,Faro,191.14,2024-09-13 06:33:59,user_0071,16.8
1.9104,1768407,69,39.626516,-8.887342,Setúbal,69.03,2023-12-08 15:43:25,user_0028,28.1
3.0423,8105925,123,39.015262,-8.185869,Aveiro,136.38,2023-05-21 18:03:20,user_0137,31.9
13.3152,5521980,59,39.525439,-8.690712,Leiria,72.24,2023-03-24 05:34:16,user_0011,17.5
9.7226,7249433,172,39.667224,-6.65248,Évora,121.99,2023-04-29 14:53:58,user_0093,14.2
4.36,5125702,83,38.845157,-6.581658,Lisboa,96.06,2023-12-02 00:10:53,user_0118,22.3
12.2576,1540710,89,41.890989,-8.235102,Évora,191.17,2023-07-07 19:16:50,user_0124,32.6
12.9344,3346386,176,41.782536,-8.454913,Viseu,61.83,2023-05-16 22:12:27,user_0167,27.6
12.7131,5783877,82,41.708727,-6.869878,Leiria,114.77,2024-06-21 17:32:43,user_0093,6.3
13.792,6672028,120,41.795425,-6.513059,Coimbra,169.49,2024-07-31 06:14:58,user_0141,21.8
3.8584,6461202,186,40.865062,-7.378332,Évora,86.38,2024-02-19 11:31:37,user_0099,39.7
11.3501,9955651,193,41.842952,-6.346828,Leiria,174.18,2024-07-06 19:35:37,user_0011,17.4
6.962,4294329,182,41.361801,-8.197651,Lisboa,180.36,2023-05-09 02:40:15,user_0035,20.4
12.6458,7750981,147,38.979663,-8.983586,Viseu,159.12,2024-09-16 23:41:12,user_0008,15.1
10.9545,1199728,173,40.823886,-8.889214,Leiria,89.27,2024-10-16 20:11:21,user_0007,22.4
11.6691,1543992,92,41.460339,-7.222571,Coimbra,98.09,2024-08-26 16:51:42,user_0069,10.6
9.8768,1959484,163,40.46303,-8.11441,Aveiro,83.37,2024-01-12 03:43:01,user_0070,13.6
2.7437,767128,138,39.013912,-8.96853,Braga,85.77,2023-03-05 07:38:44,user_0185,29.9
8.2209,4509408,62,37.228951,-8.506429,Porto,65.11,2024-05-03 13:21:45,user_0115,9.8
14.7716,2331774,177,40.948485,-7.695943,Aveiro,180.02,2023-05-15 21:21:59,user_0124,37.4
14.0671,434368,188,41.663714,-9.087086,Aveiro,133.99,2023-04-13 15:31:12,user_0163,15.8
0.7433,6077449,101,38.712316,-9.488296,Braga,105.89,2023-08-25 05:30:04,user_0011,25.1
2.5557,2834523,66,37.65953,-6.381187,Aveiro,100.54,2023-07-01 01:47:05,user_0166,16.3
2.0628,1167498,62,38.532519,-8.463472,Setúbal,136.26,2023-07-10 08:57:28,user_0091,21.7
10.9171,8905184,133,39.813112,-8.746906,Viseu,105.74,2023-06-21 22:19:56,user_0085,36.6
12.285,3791296,146,38.484645,-7.125165,Leiria,180.92,2024-07-04 05:48:59,user_0049,7.4
3.2813,9876812,155,39.953094,-6.598431,Viseu,89.53,2024-11-27 10:41:24,user_0035,35.0
7.6372,7020480,145,41.734261,-7.350252,Setúbal,183.52,2023-08-09 10:05:28,user_0157,24.5
12.6265,2933811,57,40.253672,-8.634759,Aveiro,152.97,2024-06-11 16:54:06,user_0088,28.3
11.0187,3833538,105,38.713297,-6.570435,Porto,193.93,2023-01-09 08:21:14,user_0169,7.0
8.1793,8919757,153,41.578765,-7.764548,Lisboa,62.12,2024-04-22 04:31:57,user_0109,31.6
8.8962,238366,132,39.728176,-8.203951,Viseu,68.27,2024-05-20 17:18:20,user_0134,9.5
7.6746,9254326,93,37.541862,-7.443931,Viseu,130.13,2023-02-15 08:25:05,user_0010,38.8
4.5335,6877037,152,39.394905,-7.117918,Porto,187.73,2023-03-28 07:17:57,user_0084,33.0
8.5188,4407900,161,40.168182,-7.480978,Coimbra,162.31,2023-08-12 23:14:49,user_0085,22.3
10.3644,8457123,198,41.091272,-6.371165,Viseu,147.1,2023-10-23 22:53:56,user_0151,37.3
13.1125,8805348,91,41.582384,-7.364739,Leiria,64.42,2024-01-02 20:09:31,user_0174,10.9
9.5807,8033076,194,38.487081,-6.512826,Évora,109.58,2024-10-15 10:28:25,user_0140,39.7
11.4407,941208,79,37.677562,-7.504341,Leiria,108.42,2024-05-28 14:19:09,user_0055,30.1
2.4851,4383233,75,37.269143,-8.379089,Leiria,135.89,2023-08-16 00:20:01,user_0141,8.4
6.9772,2967381,174,40.591773,-7.690191,Leiria,96.1,2023-03-27 17:07:25,user_0074,23.8
0.239,3114659,68,40.875791,-9.206455,Aveiro,97.4,2024-10-30 18:36:15,user_0135,29.9
3.7755,7303667,102,38.946866,-8.717406,Setúbal,146.92,2023-08-04 09:03:31,user_0140,26.5
10.9243,6537932,134,38.879627,-6.894812,Viseu,192.24,2024-03-24 16:14:16,user_0061,19.8
